,Unnamed: 0,individual_wikidata_id,productive_year,decade,individual_name,score,region_name,count_works
24492,327484,Q55972295,1827.0,1830,C. R. Goring,15,United Kingdom,0.0
24493,327548,Q3143582,1821.0,1820,Hyacinthe Decomberousse,14,France,0.0
24494,327553,Q24577151,1811.0,1810,Jean-François Langin-Desnoyers,1,France,0.0
24495,327581,Q98414386,1871.0,1870,Giovanni Battista Ganzini,4,Italy,0.0
24496,327593,Q43128692,1827.0,1830,Jacques-Claude Collet,4,France,0.0
24497,327649,Q16503903,1855.0,1860,Johan Bernhard von Borck,2,Nordic countries,0.0
24498,327684,Q3615574,1842.0,1840,Andrea Cariello,12,Italy,0.0
24499,327716,Q531210,1867.0,1870,Julius Mařák,36,Eastern Europe,10.0
24500,327728,Q102035850,1850.0,1850,Gaetano dalla Baratta,11,Italy,0.0
24501,327736,Q4787827,1843.0,1840,Ardaseer Cursetjee,5,United Kingdom,0.0
24502,327745,Q2073745,1838.0,1840,Peter August Poelchau,8,Eastern Europe,0.0
24503,327755,Q197690,1823.0,1820,Spiridon Trikoupis,30,Eastern Europe,1.0
24504,327770,Q18535731,1850.0,1850,William Jones,4,United Kingdom,0.0
24505,327812,Q28125381,1852.0,1850,Detlof Odelstierna,3,Nordic countries,0.0
24506,327832,Q987879,1856.0,1860,Egide Linnig,19,Low countries,16.0
24507,327840,Q18671102,1848.0,1850,Edwin Moore,7,United Kingdom,0.0
24508,327844,Q3619768,1829.0,1830,Antonio Lombardini,1,Italy,0.0
24509,327848,Q101239240,1822.0,1820,Antoinette Lemonnier,7,France,0.0
24510,327852,Q3385334,1869.0,1870,Pierre Grivot,7,France,0.0
24511,327856,Q20683853,1844.0,1840,Francesco Chiaromonte,22,Low countries,0.0
24512,327865,Q1700218,1845.0,1840,John Gilbert,12,United Kingdom,0.0
24513,327868,Q5608251,1859.0,1860,Christen Christensen,6,Nordic countries,0.0
24514,327878,Q90814,1869.0,1870,Franz Ernst Christian Neumann,13,Eastern Europe,0.0
24515,327882,Q105930310,1846.0,1850,Alexandre Nicolas Belhatte,9,France,0.0
24516,327907,Q3174600,1859.0,1860,Jean Scohy,12,France,0.0
24517,327914,Q7781633,1864.0,1860,Theodor Zeilau,3,Nordic countries,1.0
24518,327923,Q7411689,1817.0,1820,Samuel Hibbert-Ware,24,United Kingdom,0.0
24519,327927,Q2086079,1848.0,1850,Philip Burnard Ayres,4,United Kingdom,0.0
24520,327933,Q5688383,1871.0,1870,Gottlieb Berendt,18,Eastern Europe,0.0
24521,327942,Q902460,1815.0,1820,Pierre Jean Robiquet,20,France,0.0
24522,327950,Q110399,1844.0,1840,Gottschalk Eduard Guhrauer,25,Eastern Europe,0.0
24523,327960,Q110213601,1866.0,1870,Félix Ferru,3,France,0.0
24524,327999,Q5720478,1813.0,1810,Henry Drury,23,United Kingdom,0.0
24525,328007,Q29861458,1851.0,1850,Julius Schmidt,7,Eastern Europe,0.0
24526,328010,Q60242413,1840.0,1840,Roelof Jacobs Berg,1,Low countries,0.0
24527,328015,Q3165290,1852.0,1850,Jean Daniel Blavignac,25,France,0.0
24528,328063,Q14270492,1848.0,1850,Christian Olsen,10,Nordic countries,27.0
24529,328089,Q3438551,1845.0,1840,Roelof Benjamin van den Bosch,21,Low countries,6.0
24530,328105,Q82300132,1855.0,1860,Anna-Sophie Lootz,4,Nordic countries,0.0
24531,328120,Q20436843,1813.0,1810,Salamon József Vazul,4,Eastern Europe,0.0
24532,328131,Q105913051,1819.0,1820,Raphael Angelo Turner,5,United Kingdom,0.0
24533,328142,Q12323943,1843.0,1840,Lasenius Kramp,2,Nordic countries,0.0
24534,328146,Q960754,1833.0,1830,Jacques Jasmin,40,France,1.0
24535,328154,Q88226886,1815.0,1820,Albert Jacobson,3,Nordic countries,0.0
24536,328157,Q332484,1835.0,1840,Mihály Vörösmarty,73,Eastern Europe,8.0
24537,328204,Q138623,1816.0,1820,Gustaf Erik Hasselgren,11,Nordic countries,5.0
24538,328226,Q2959752,1858.0,1860,Charles Marionneau,21,France,0.0
24539,328233,Q33100470,1865.0,1860,Victor Flour de Saint-Genis,14,France,0.0
24540,328241,Q27077657,1852.0,1850,Henricus Engelbertus Reijntjens,12,Low countries,4.0
24541,328249,Q98701468,1830.0,1830,José Alcayde,10,Italy,0.0
24542,328276,Q1705787,1848.0,1850,Joseph Sheard,8,United Kingdom,0.0
24543,328283,Q1382422,1849.0,1850,Louis Janmot,40,France,39.0
24544,328295,Q55902315,1830.0,1830,Hendrik Carel van der Boon Mesch,17,Low countries,0.0
24545,328321,Q23901687,1849.0,1850,Simon Noël Dupré,7,France,0.0
24546,328325,Q2835048,1853.0,1850,Alfred Darcel,37,France,0.0
24547,328328,Q12875104,1868.0,1870,Georgios Lambiris,3,Eastern Europe,0.0
24548,328349,Q97687,1815.0,1820,August Ernst Zinserling,12,Eastern Europe,0.0
24549,328362,Q334244,1858.0,1860,Nevil Story Maskelyne,46,United Kingdom,2.0
24550,328365,Q1682418,1806.0,1810,Jan ten Brink,14,Low countries,0.0
24551,328379,Q17537842,1865.0,1860,Henri Béchard,15,France,1.0
24552,328386,Q6778960,1852.0,1850,Mary Anne à Beckett,11,United Kingdom,0.0
24553,328391,Q1376036,1865.0,1860,Judah Leib Gordon,43,Eastern Europe,0.0
24554,328396,Q2960322,1812.0,1810,Charles Thorold Wood,2,United Kingdom,0.0
24555,328400,Q66481337,1868.0,1870,William Stephen Bradshaw,1,United Kingdom,0.0
24556,328419,Q93261523,1872.0,1870,Aimée-Marie de Franclieu,13,France,0.0
24557,328427,Q59564172,1847.0,1850,P. Roger,15,France,0.0
24558,328439,Q96239982,1862.0,1860,Jean Hector Gruyer,1,France,0.0
24559,328458,Q4502843,1828.0,1830,Johann Baptist Hüttner,9,Eastern Europe,0.0
24560,328467,Q925676,1812.0,1810,Stepan Davydov,19,Eastern Europe,0.0
24561,328478,Q975382,1856.0,1860,Janko Matúška,22,Eastern Europe,2.0
24562,328516,Q97675974,1863.0,1860,Wenzel Lucker,5,Eastern Europe,0.0
24563,328520,Q44362021,1823.0,1820,Joseph Julien Guillaume Dulompré,9,France,0.0
24564,328548,Q96945529,1834.0,1830,Henri Baudot,9,France,0.0
24565,328549,Q16737377,1842.0,1840,Tomaž Rutar,5,Eastern Europe,0.0
24566,328603,Q41616581,1820.0,1820,August Wilhelm Kephalides,14,Eastern Europe,0.0
24567,328675,Q6191504,1872.0,1870,Vilhelm Storch,8,Nordic countries,0.0
24568,328687,Q19690084,1867.0,1870,Modesta Sanginés Uriarte,4,France,0.0
24569,328696,Q106635747,1846.0,1850,Abel Terral,5,France,1.0
24570,328716,Q2090390,1858.0,1860,Nicholas-Joseph Laforêt,24,Low countries,0.0
24571,328718,Q1253325,1815.0,1820,Imre Róka,1,Eastern Europe,0.0
24572,328726,Q1224553,1851.0,1850,Eugène Desmarest,9,France,0.0
24573,328733,Q2615568,1857.0,1860,Louis Lamothe,9,France,0.0
24574,328746,Q23894831,1850.0,1850,Giuseppe Calenzuoli,11,Italy,0.0
24575,328753,Q107014625,1873.0,1870,Tito Usai,2,Italy,0.0
24576,328758,Q3525382,1873.0,1870,Thomas John MacLagan,8,United Kingdom,0.0
24577,328761,Q28017365,1849.0,1850,Jules Varnier,8,France,1.0
24578,328762,Q15783992,1863.0,1860,Pedotser,1,Eastern Europe,0.0
24579,328789,Q21634410,1846.0,1850,Jean-Baptiste Alary,5,France,0.0
24580,328817,Q50364771,1870.0,1870,Auguste Coédès,9,France,0.0
24581,328821,Q56071844,1859.0,1860,Frédéric Béchard,13,France,0.0
24582,328826,Q4015523,1867.0,1870,Vittorio Salmini,9,Italy,0.0
24583,328833,Q61480982,1850.0,1850,Diego Orlando,15,Italy,0.0
24584,328837,Q71397707,1864.0,1860,Bernt Andreas Bottelsen,2,Nordic countries,0.0
24585,328868,Q98924102,1831.0,1830,Francis Simpson,2,United Kingdom,0.0
24586,328884,Q2550037,1863.0,1860,Jules Le Jeune,12,Low countries,0.0
24587,328944,Q5953336,1874.0,1870,Adolf Lindberg,16,Nordic countries,0.0
24588,328957,Q245355,1847.0,1850,Zygmunt Krasiński,92,France,33.0
24589,328997,Q21558237,1845.0,1840,"Charles, Alexandre, François Morin",5,France,0.0
24590,329005,Q16062765,1853.0,1850,Louisa Collings,3,United Kingdom,0.0
24591,329036,Q3059853,1865.0,1860,Eugène Eudes-Deslongchamps,13,France,0.0
24592,329044,Q43292469,1833.0,1830,Henri-Florent Delmotte,14,Low countries,0.0
24593,329080,Q18600486,1874.0,1870,Jules Adolphe Goupil,28,France,9.0
24594,329084,Q6222645,1815.0,1820,John Bowen,9,United Kingdom,0.0
24595,329087,Q18983846,1863.0,1860,Armand Clavaud,10,France,1.0
24596,329099,Q83968019,1868.0,1870,Charles Vincens,6,France,0.0
24597,329113,Q6129328,1849.0,1850,James Bandinel,11,United Kingdom,0.0
24598,329115,Q11871821,1874.0,1870,Edmund Chvalovský,9,Eastern Europe,0.0
24599,329123,Q3762013,1822.0,1820,Giacomo Buzzi Leone,2,Italy,0.0
24600,329150,Q2226513,1860.0,1860,David De Noter,23,Low countries,17.0
24601,329182,Q514068,1859.0,1860,Aleksey Lobanov-Rostovsky,16,Eastern Europe,3.0
24602,329194,Q5565375,1864.0,1860,Giuseppe Castiglione,25,France,1.0
24603,329198,Q20078535,1836.0,1840,Jules-Gustave-Adolphe Chantepie,9,France,0.0
24604,329202,Q3557307,1864.0,1860,Victor Fournel,32,France,1.0
24605,329214,Q817420,1813.0,1810,Benjamin Bowring,6,United Kingdom,0.0
24606,329228,Q131405,1822.0,1820,Louis Daguerre,114,France,12.0
24607,329231,Q5648147,1865.0,1860,Karl Gabriel Leinberg,23,Nordic countries,2.0
24608,329243,Q28364265,1840.0,1840,Auguste Louis Édouard Bouillon,15,France,0.0
24609,329264,Q1968651,1864.0,1860,Grigory Danilevsky,47,Eastern Europe,1.0
24610,329273,Q3719531,1843.0,1840,Edoardo Arborio Mella,26,Italy,0.0
24611,329277,Q2250712,1871.0,1870,Adriano Cecioni,39,Italy,29.0
24612,329289,Q1373414,1849.0,1850,Eugène-Louis-Ernest de Buchère de Lépinois,13,France,0.0
24613,329290,Q28867430,1861.0,1860,Mikhail Zaytsev,1,Eastern Europe,0.0
24614,329326,Q21070029,1870.0,1870,Harry Bartlett,2,United Kingdom,1.0
24615,329348,Q84562801,1812.0,1810,Charles de Chatillon,8,France,0.0
24616,329352,Q761422,1847.0,1850,Quirico Filopanti,37,Italy,0.0
24617,329376,Q16019620,1869.0,1870,Paul Bénard,4,France,0.0
24618,329380,Q3876143,1868.0,1870,Nicola Cantalamessa Papotti,8,Italy,0.0
24619,329384,Q686742,1837.0,1840,François Diday,36,France,32.0
24620,329393,Q100956112,1842.0,1840,Aleksander Kazimierz Cybulski,9,Eastern Europe,0.0
24621,329430,Q1460095,1842.0,1840,Friedrich Josef Ark,11,Low countries,0.0
24622,329441,Q51904937,1871.0,1870,André Perrin,13,France,0.0
24623,329486,Q110213565,1838.0,1840,David Simson,2,United Kingdom,0.0
24624,329525,Q482187,1866.0,1870,Amédée Mannheim,26,France,0.0
24625,329533,Q18020850,1854.0,1850,Henri-Charles Plaut,15,France,0.0
24626,329553,Q2667232,1854.0,1850,Joseph Pauwels,6,Low countries,5.0
24627,329569,Q1398440,1868.0,1870,Gustav Pfleger-Moravský,26,Eastern Europe,9.0
24628,329572,Q95149139,1814.0,1810,František Čepelka,7,Eastern Europe,0.0
24629,329584,Q16168228,1870.0,1870,Johan Ferdinand Canth,3,Nordic countries,0.0
24630,329591,Q1530758,1844.0,1840,Julius Nagel,9,Eastern Europe,0.0
24631,329604,Q531641,1812.0,1810,Ján Tagen,3,Eastern Europe,0.0
24632,329620,Q18912050,1838.0,1840,John Pringle,6,United Kingdom,0.0
24633,329621,Q23060692,1807.0,1810,Peter Daniel Friedrich Zäpelihn,7,Eastern Europe,0.0
24634,329632,Q3570722,1826.0,1830,Auguste-Xavier Leprince,27,France,19.0
24635,329661,Q21154998,1847.0,1850,Richard Henry Clements Ubsdell,7,United Kingdom,0.0
24636,329681,Q60274302,1867.0,1870,Anthonius van Dormolen,3,Low countries,0.0
24637,329693,Q955187,1827.0,1830,John Keble,69,United Kingdom,1.0
24638,329696,Q64864932,1850.0,1850,Romain Cornut,5,France,0.0
24639,329703,Q6204542,1826.0,1830,Joachim Francois Philiberto de Feisthamel,10,France,1.0
24640,329713,Q822738,1852.0,1850,Bernard Ullman,10,France,0.0
24641,329752,Q95255339,1847.0,1850,Edouard François Desains,9,France,0.0
24642,329763,Q55865020,1855.0,1860,Jean-Auguste-Hilarion Ballande,7,France,0.0
24643,329767,Q4684426,1845.0,1840,Adolphe Jean-Baptiste Bayot,42,France,16.0
24644,329768,Q18244913,1835.0,1840,Nikolay Lebedev,1,Eastern Europe,0.0
24645,329773,Q55681039,1870.0,1870,Jacob Lorscheid,6,Low countries,0.0
24646,329777,Q202420,1870.0,1870,Cesare Lombroso,117,Italy,4.0
24647,329785,Q26763837,1872.0,1870,Marie Battu,7,France,0.0
24648,329817,Q5703281,1866.0,1870,Helen Taylor,36,United Kingdom,0.0
24649,329829,Q3836914,1858.0,1860,Lorenzo Coleschi,1,Italy,0.0
24650,329842,Q768369,1819.0,1820,Zorian Dołęga Chodakowski,19,Eastern Europe,0.0
24651,329845,Q12161604,1846.0,1850,Ewald Sigismund Tobien,7,Eastern Europe,0.0
24652,329853,Q4530755,1871.0,1870,Thomas Gwyn Elger,9,United Kingdom,0.0
24653,329858,Q18977576,1851.0,1850,Korbuly Bogdán,3,Eastern Europe,0.0
24654,329863,Q21455847,1819.0,1820,J. Naish,1,United Kingdom,0.0
24655,329867,Q17308747,1856.0,1860,Amelia Robertson Hill,17,United Kingdom,3.0
24656,329872,Q630039,1841.0,1840,Adolphe-Simon Neboux,10,France,0.0
24657,329888,Q5346384,1858.0,1860,Edwin Edwards,40,United Kingdom,9.0
24658,329919,Q3623963,1863.0,1860,Arsenio Crespellani,17,Italy,1.0
24659,329949,Q4322823,1822.0,1820,Anastasia Novitskaya,1,Eastern Europe,0.0
24660,329951,Q15064331,1842.0,1840,Yakov Barshev,3,Eastern Europe,0.0
24661,329978,Q42311059,1852.0,1850,Adelbert von Löwenstern,3,Eastern Europe,0.0
24662,329994,Q12363906,1847.0,1850,Hermann Martin Asmuss,12,Eastern Europe,1.0
24663,329999,Q53369212,1874.0,1870,Robert Montgomery,5,Low countries,0.0
24664,330042,Q113129,1848.0,1850,Jakob August Lorent,26,Italy,1.0
24665,330050,Q97571792,1811.0,1810,Pasquale Canna,12,Italy,0.0
24666,330062,Q5340385,1834.0,1830,Eduard Clemens Fechner,21,France,0.0
24667,330073,Q13134825,1820.0,1820,Binnert Tinga,7,Low countries,2.0
24668,330099,Q4718255,1853.0,1850,Alexander Armstrong,22,United Kingdom,0.0
24669,330127,Q105889162,1824.0,1820,Jean Jacques Frilley,13,France,0.0
24670,330135,Q16024132,1868.0,1870,Nicolas Lorin,3,France,1.0
24671,330139,Q64685752,1851.0,1850,Charles Horrocks,3,Low countries,0.0
24672,330142,Q106750573,1874.0,1870,Carolina Sophia Brants,1,Low countries,0.0
24673,330153,Q29517984,1851.0,1850,Felice De Vecchi,7,Italy,0.0
24674,330170,Q95964,1857.0,1860,August Nauck,57,Eastern Europe,0.0
24675,330177,Q60236414,1865.0,1860,Ferdinand Bithorn,1,Eastern Europe,0.0
24676,330186,Q3529097,1850.0,1850,Timothée Trimm,17,France,0.0
24677,330190,Q593445,1871.0,1870,Stefano Bardini,19,Italy,0.0
24678,330193,Q16161521,1827.0,1830,Pehr Berggren,10,Nordic countries,2.0
24679,330213,Q16649583,1874.0,1870,Daniel August Kruhs,5,Nordic countries,0.0
24680,330241,Q55218986,1849.0,1850,Fallon Horne,5,United Kingdom,0.0
24681,330253,Q3083254,1825.0,1820,François-Alexandre Duquesney,9,France,0.0
24682,330257,Q21545297,1850.0,1850,Paul Hagerup Tregder,14,Nordic countries,0.0
24683,330286,Q3638050,1819.0,1820,Benedetto Brunati,9,Italy,0.0
24684,330289,Q155013,1857.0,1860,Heinrich Louis d'Arrest,26,Nordic countries,0.0
24685,330298,Q7790444,1864.0,1860,Thomas Harris,12,United Kingdom,0.0
24686,330308,Q105079850,1855.0,1860,Walter George Mason,9,United Kingdom,0.0
24687,330324,Q110213531,1859.0,1860,Carlo Vanzo,6,Italy,0.0
24688,330330,Q5771176,1851.0,1850,Conrad Greve,10,Nordic countries,0.0
24689,330372,Q19800078,1850.0,1850,Ercole Gigante,14,Italy,0.0
24690,330379,Q1294950,1867.0,1870,Gábor Szarvas,17,Eastern Europe,0.0
24691,330386,Q20156201,1821.0,1820,Johan Samuel Strand,1,Nordic countries,0.0
24692,330389,Q25466560,1857.0,1860,László Oláh,1,Eastern Europe,0.0
24693,330392,Q61719014,1816.0,1820,Jens Ernst Wegener,1,Nordic countries,0.0
24694,330401,Q47492724,1858.0,1860,Jules Gabriel Levasseur,10,France,0.0
24695,330405,Q18127600,1870.0,1870,Martini Maccomo,2,United Kingdom,0.0
24696,330409,Q5546277,1849.0,1850,George Wilkinson,11,United Kingdom,0.0
24697,330413,Q3945971,1860.0,1860,Salvatore Bongi,30,Italy,1.0
24698,330464,Q30505075,1867.0,1870,Caroline Duprez,6,France,0.0
24699,330494,Q4253525,1858.0,1860,Karel Milan Lambl,15,Eastern Europe,0.0
24700,330511,Q22018694,1871.0,1870,Maria Elizabeth Holland,2,United Kingdom,0.0
24701,330513,Q4125906,1871.0,1870,Yevgraf Vorotilov,1,Eastern Europe,0.0
24702,330518,Q105267792,1847.0,1850,Giovanni Battista Pianello,6,Italy,0.0
24703,330533,Q110826984,1834.0,1830,Adèle Clerget,11,France,0.0
24704,330539,Q4180773,1818.0,1820,Tomasz Życki,1,Eastern Europe,0.0
24705,330570,Q1508161,1837.0,1840,George Rennie,15,United Kingdom,0.0
24706,330582,Q88466452,1836.0,1840,Mary Ann Serrett Barber,8,United Kingdom,0.0
24707,330602,Q37891449,1856.0,1860,Theophile Adolphe Midy,12,France,0.0
24708,330607,Q60819987,1833.0,1830,Giovanni Piva,4,Italy,0.0
24709,330608,Q97589396,1863.0,1860,Yelizaveta Lodyzhenskaya,1,Eastern Europe,0.0
24710,330617,Q321238,1848.0,1850,Arthur Helps,38,United Kingdom,0.0
24711,330645,Q3807665,1860.0,1860,Jean-François Robinet,28,France,5.0
24712,330664,Q8028447,1852.0,1850,Witold Milewski,10,Eastern Europe,0.0
24713,330669,Q1038116,1865.0,1860,Carl Friedrich Wilhelm Müller,35,Eastern Europe,0.0
24714,330693,Q18528576,1866.0,1870,Elizabeth Gray,7,United Kingdom,0.0
24715,330695,Q11730107,1827.0,1830,Józef Dionizy Minasowicz,13,Eastern Europe,0.0
24716,330717,Q107276833,1874.0,1870,Maria Elizabeth Heijmel,1,Low countries,0.0
24717,330730,Q345721,1835.0,1840,Jem Ward,17,United Kingdom,0.0
24718,330746,Q3770233,1837.0,1840,Giuseppe Capparozzo,12,Italy,0.0
24719,330763,Q110176253,1860.0,1860,Maté Strohmayer,2,Eastern Europe,0.0
24720,330770,Q3372958,1864.0,1860,Pavel Nazimov,3,Eastern Europe,0.0
24721,330782,Q21041733,1865.0,1860,Sofia Fuoco,9,Italy,0.0
24722,330788,Q7940575,1859.0,1860,Anna Forchheimová-Rajská,8,Eastern Europe,0.0
24723,330812,Q8013972,1814.0,1810,William Kerr,1,United Kingdom,0.0
24724,330814,Q111420997,1870.0,1870,Géza Salamon,2,Eastern Europe,0.0
24725,330818,Q5238106,1851.0,1850,David Fisher,11,United Kingdom,0.0
24726,330826,Q6391156,1825.0,1820,Kenny Meadows,46,United Kingdom,1.0
24727,330828,Q504195,1824.0,1820,György Adler,5,Eastern Europe,0.0
24728,330831,Q6082522,1835.0,1840,Fredrik Rudberg,15,Nordic countries,0.0
24729,330854,Q96279561,1835.0,1840,Johann Nietz,1,Eastern Europe,0.0
24730,330856,Q95450268,1818.0,1820,Jan Procházka,5,Eastern Europe,0.0
24731,330881,Q95246818,1859.0,1860,František Serafinský Bárta,3,Eastern Europe,0.0
24732,330885,Q104525167,1839.0,1840,Alphonse Joseph Charmeil,1,France,0.0
24733,330901,Q29838162,1838.0,1840,August Stinner,10,Eastern Europe,0.0
24734,330909,Q1357048,1845.0,1840,Jules Gailhabaud,29,France,0.0
24735,330944,Q560274,1844.0,1840,Gustaw Zieliński,16,Eastern Europe,16.0
24736,330992,Q110812118,1852.0,1850,Hugues Bidoit,2,France,0.0
24737,330993,Q86975,1868.0,1870,Henri Jordan,32,Eastern Europe,0.0
24738,331009,Q41308901,1857.0,1860,Laurent Herman Redig,12,Low countries,0.0
24739,331032,Q96789362,1844.0,1840,Jules de Bonnemaison,7,France,0.0
24740,331060,Q23648498,1821.0,1820,John Walker,22,United Kingdom,10.0
24741,331088,Q21634493,1863.0,1860,Rodolphe Galli,1,France,0.0
24742,331093,Q7347763,1842.0,1840,Robert Montgomery,27,United Kingdom,0.0
24743,331110,Q21462050,1853.0,1850,John James Wilson,8,United Kingdom,3.0
24744,331118,Q11988704,1863.0,1860,Matthew Arbuckle,6,United Kingdom,0.0
24745,331125,Q19300774,1865.0,1860,Léon Fabre de Llaro,2,France,0.0
24746,331137,Q45396105,1843.0,1840,John Thornton,2,United Kingdom,0.0
24747,331140,Q6342256,1870.0,1870,Georg Karl Christian Zachariae,7,Nordic countries,0.0
24748,331148,Q5715956,1815.0,1820,Henrietta Hamilton,7,United Kingdom,0.0
24749,331160,Q50374564,1814.0,1810,Giuseppe Vivoli,10,Italy,0.0
24750,331168,Q312546,1870.0,1870,William Stanley Jevons,107,United Kingdom,5.0
24751,331185,Q2017560,1811.0,1810,Pieter Gerardus van Os,46,Low countries,43.0
24752,331194,Q124045,1852.0,1850,Jean Charles Galissard de Marignac,32,France,1.0
24753,331198,Q15981013,1817.0,1820,Louis-Antoine-François de Marchangy,26,France,0.0
24754,331201,Q12319756,1811.0,1810,Joachim Godske Schouw,1,Nordic countries,0.0
24755,331206,Q3471239,1833.0,1830,Samuel Stutchbury,19,United Kingdom,0.0
24756,331230,Q111620973,1855.0,1860,James Smith Norrie,2,United Kingdom,0.0
24757,331232,Q95334220,1832.0,1830,Jan Ferdinand Pokorný,7,Eastern Europe,0.0
24758,331260,Q12277608,1844.0,1840,Damyanos George Draskas,6,Eastern Europe,0.0
24759,331281,Q2824766,1858.0,1860,Adolphe Aze,13,France,0.0
24760,331287,Q792113,1820.0,1820,Ince Kristóf Beke,3,Eastern Europe,0.0
24761,331300,Q6020574,1874.0,1870,Carl Nyström,9,Nordic countries,0.0
24762,331305,Q24265866,1873.0,1870,Antonio Balbiani,9,Italy,1.0
24763,331317,Q3048502,1836.0,1840,Hurrell Froude,32,United Kingdom,0.0
24764,331328,Q5966855,1873.0,1870,Lars August Lundh,11,Nordic countries,0.0
24765,331341,Q20201673,1859.0,1860,Charles Leaver,8,United Kingdom,0.0
24766,331345,Q63456613,1859.0,1860,Stanislas Gorin,11,France,4.0
24767,331371,Q12663930,1873.0,1870,Lukas Staugaitis,1,Eastern Europe,0.0
24768,331374,Q2856765,1815.0,1820,Antoine Titus,9,France,0.0
24769,331380,Q444969,1842.0,1840,Aleksey Koltsov,50,Eastern Europe,203.0
24770,331386,Q55089028,1855.0,1860,Wilhelm Gustav Johannes Carlblom,6,Eastern Europe,0.0
24771,331400,Q5728598,1864.0,1860,Henry Stacy Marks,49,United Kingdom,5.0
24772,331405,Q55909271,1854.0,1850,Alphonse-François Arnault,14,Eastern Europe,0.0
24773,331408,Q57316791,1833.0,1830,Thugut Heinrich,7,Eastern Europe,0.0
24774,331412,Q4722876,1872.0,1870,Alfred Holmes,19,France,0.0
24775,331415,Q3132781,1873.0,1870,Henry Fouquier,17,France,0.0
24776,331453,Q8015556,1858.0,1860,William Meluish,7,United Kingdom,0.0
24777,331472,Q51046118,1844.0,1840,Ida Werner,4,Nordic countries,0.0
24778,331483,Q60818812,1852.0,1850,Giovanni Moscotto,5,Italy,0.0
24779,331493,Q5434007,1866.0,1870,Fanny Arthur Robinson,7,United Kingdom,0.0
24780,331516,Q12814120,1874.0,1870,Gyula E. Kovács,2,Eastern Europe,0.0
24781,331522,Q3559655,1861.0,1860,Alexander Petrushevsky,15,Eastern Europe,0.0
24782,331530,Q47245091,1839.0,1840,Pierre-Charles Dusillion,7,France,0.0
24783,331556,Q18757266,1857.0,1860,Wyatt Papworth,23,United Kingdom,12.0
24784,331582,Q24010780,1854.0,1850,Mariya Chichagova,9,Eastern Europe,0.0
24785,331619,Q19922088,1842.0,1840,Hopkins Horsley Hobday Horsley,9,United Kingdom,4.0
24786,331633,Q2854088,1823.0,1820,Antoine-Jacques-Louis Jourdan,30,France,1.0
24787,331641,Q433043,1809.0,1810,André Marie Constant Duméril,50,France,21.0
